ID,Lot,Period,Species,Elem,Side,Con,Frag,Prox,Ant,Lat,Dor,Fus,Burn,Weathering,Gnawing,Mod,Butch,Weight (gm),Comment
8511,727,L,45,136,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.5,NA
8495,1211,I,45,136,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.1,NA
8496,230,E,45,136,2,1,9,1,1,1,99,1,5,7,7,7,NA,1,NA
8507,722,L,47,136,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.2,NA
8488,732,L,47,136,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.2,NA
8493,745,L,47,136,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
8503,822,L,47,136,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.2,NA
8502,932,L,47,136,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.2,NA
8490,832,L,47,136,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.2,NA
8506,861,L,47,136,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.2,NA
8492,722,L,47,136,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.2,NA
10234,643,E,45,101,2,1,9,1,1,1,99,1,5,7,7,7,NA,4.4,NA
7325,282,L,47,101,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.9,NA
7510,722,L,47,101,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.1,NA
11599,133,L,47,101,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.8,NA
11601,157,L,47,101,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.4,NA
7947,619,L,47,101,2,1,9,1,1,1,99,1,5,7,7,7,NA,1,NA
10206,219,E,47,101,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.1,NA
12004,7,L,49,101,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
9384,9,L,11,81,2,1,9,1,1,1,99,1,5,6,7,6,NA,19,NA
9934,728,L,18,81,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.2,NA
9937,856,L,18,81,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.6,NA
7135,324,UNK,18,81,2,1,9,1,1,1,99,99,5,7,7,7,NA,2,NA
5138,227,E,47,115,2,7,9,2,1,1,99,3,5,7,7,7,NA,0.1,NA
7170,315,UNK,45,115,2,1,9,1,9,9,99,12,5,7,7,7,NA,7.1,NA
13765,53,UNK,61,115,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13868,924,UNK,53,113,2,7,9,16,9,9,99,3,5,7,7,7,NA,NA,NA
6808,178,L,47,115,2,1,9,2,1,1,99,3,5,7,7,7,NA,0.1,NA
6896,442,I,47,115,2,1,9,2,9,9,99,3,5,7,7,7,NA,0.2,NA
11180,42,UNK,18,115,2,1,9,2,1,1,99,3,5,7,7,7,NA,5.8,NA
7183,284,L,47,115,2,1,9,2,9,9,99,3,5,7,7,7,NA,0.1,NA
6897,434,I,47,115,2,1,9,2,9,9,99,3,5,7,7,7,NA,0.1,NA
13360,17,I,47,115,2,1,9,2,9,9,99,3,5,7,7,7,NA,NA,NA
6898,411,I,47,115,2,1,9,2,9,9,99,3,5,7,7,7,NA,0.1,NA
6800,215,L,47,115,2,1,9,2,1,1,99,3,5,7,7,7,NA,0.1,NA
5114,236,E,45,115,2,7,9,2,1,1,99,3,5,7,7,7,NA,0.5,NA
5101,242,E,40,115,2,7,9,2,1,1,99,3,5,7,7,7,NA,1.3,NA
13369,440,I,45,115,2,7,9,10,9,9,99,99,5,7,7,7,NA,NA,NA
13779,9999,UNK,85,115,2,2,9,15,9,9,99,10,5,7,7,7,NA,NA,NA
5292,230,E,47,70,2,7,9,2,1,1,99,3,5,7,7,7,NA,0.1,NA
9106,921,UNK,47,70,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.2,NA
5272,32,E,45,70,2,7,9,2,1,1,99,3,5,7,7,7,NA,0.5,NA
500,887,I,45,70,2,1,9,1,9,NA,99,1,5,7,7,7,NA,NA,"record not found in original data sheets, 2001"
502,1234,UNK,45,70,2,1,9,1,9,NA,99,1,5,7,7,7,NA,NA,"record not found in original data sheets, 2001"
11641,6,L,47,70,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
5563,510,E,47,70,2,1,9,1,1,1,99,1,5,7,7,7,NA,1,NA
5549,135,L,40,70,2,1,9,1,1,1,99,1,5,7,7,7,NA,24.2,NA
5668,443,I,45,70,2,2,9,15,9,9,99,10,5,7,7,7,NA,2.6,NA
5772,443,I,47,70,2,2,9,15,9,9,99,10,5,7,7,7,NA,0.6,NA
12719,644,E,45,125,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
5971,146,I,18,96,2,1,9,1,9,9,99,1,5,7,7,7,NA,3.4,NA
5768,291,L,47,70,2,2,9,15,9,9,99,10,5,7,7,7,NA,0.5,NA
5770,278,L,47,70,2,2,9,15,9,9,99,10,5,7,7,7,NA,0.8,NA
5773,271,L,47,70,2,2,9,15,9,9,99,10,5,7,7,7,NA,0.7,NA
5769,138,L,47,70,2,2,9,15,9,9,99,10,5,7,7,7,NA,0.7,NA
8789,982,UNK,47,70,2,2,9,15,1,1,99,10,5,7,7,7,NA,0.6,NA
5564,239,E,47,70,2,2,9,15,1,1,99,10,5,7,7,7,NA,0.8,NA
5966,445,I,18,96,2,1,9,1,9,9,99,1,5,6,7,6,NA,2.1,NA
5959,450,I,18,96,2,1,9,1,9,9,99,1,5,6,7,6,NA,2.9,NA
5972,454,I,18,96,2,1,9,1,9,9,99,1,3,7,7,7,NA,2.7,NA
5968,166,L,18,96,2,1,9,1,9,9,99,1,3,7,7,7,NA,3.2,NA
5967,133,L,18,96,2,1,9,1,9,9,99,1,3,7,7,7,NA,3.3,NA
5969,207,L,18,96,2,1,9,1,9,9,99,1,3,7,7,7,NA,2.1,NA
5956,158,L,18,96,2,1,9,1,9,9,99,1,5,7,7,7,NA,2.8,NA
5957,140,I,18,96,2,1,9,1,9,9,99,1,5,7,7,7,NA,3.4,NA
5960,402,I,18,96,2,1,9,1,9,9,99,1,5,7,7,7,NA,2.8,NA
5958,434,I,18,96,2,1,9,1,9,9,99,1,5,7,7,7,NA,3.4,NA
5962,135,L,18,96,2,1,9,1,9,9,99,1,5,7,7,7,NA,3.4,NA
5961,235,E,18,96,2,1,9,1,9,9,99,1,5,7,7,7,NA,3.7,NA
12717,158,L,45,125,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12725,1006,E,45,125,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12718,501,E,45,125,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
13340,890,I,45,125,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
13339,313,UNK,45,125,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12720,50,UNK,45,125,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12723,249,UNK,45,125,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12722,316,UNK,45,125,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12721,225,E,45,125,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12724,31,E,45,125,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
13338,645,E,45,125,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
11223,515,E,18,74,2,1,9,1,1,1,99,99,5,7,7,7,NA,3.6,NA
10901,515,E,16,74,2,1,9,1,1,1,99,99,5,7,7,7,NA,3.6,"record not found in original data sheets, 2001"
10900,516,E,16,74,2,1,9,1,1,1,99,99,5,7,7,7,NA,2.5,"record not found in original data sheets, 2001"
9296,135,L,11,74,2,1,9,1,1,1,99,99,5,7,7,7,NA,33,NA
6598,282,L,16,74,2,1,9,1,1,1,1,99,5,7,7,7,NA,2.9,NA
6599,134,L,16,74,2,1,9,1,1,1,1,99,5,7,7,7,NA,3.2,NA
6596,234,E,16,74,2,1,9,1,1,1,1,99,5,7,7,7,NA,2.7,NA
9381,48,UNK,11,153,2,1,9,1,1,1,99,1,5,6,7,6,NA,13,NA
9300,1206,I,11,153,2,1,9,1,1,1,99,1,2,7,7,7,NA,17,NA
8036,734,L,18,153,2,1,9,1,1,1,99,99,5,7,7,7,NA,1.8,NA
7900,128,L,14,153,2,1,9,1,1,1,99,99,5,7,7,7,NA,2.1,NA
8044,864,I,18,153,2,1,9,1,1,1,99,99,5,7,7,7,NA,1.2,NA
7888,436,I,18,153,2,1,9,1,1,1,99,99,5,7,7,7,NA,1.7,NA
7893,437,I,18,153,2,1,9,1,1,1,99,99,5,7,7,7,NA,1.1,NA
7887,441,I,18,153,2,1,9,1,1,1,99,99,5,7,7,7,NA,1.8,NA
7411,750,I,18,153,2,1,9,1,1,1,99,99,5,7,7,7,NA,1.9,NA
7886,116,L,18,153,2,1,9,1,1,1,99,99,5,7,7,7,NA,2.2,NA
7413,754,L,18,153,2,1,9,1,1,1,99,99,5,7,7,7,NA,2.6,NA
8041,715,L,18,153,2,1,9,1,1,1,99,99,5,7,7,7,NA,2,NA
8038,736,L,18,153,2,1,9,1,1,1,99,99,5,7,7,7,NA,1.5,NA
11219,242,E,18,153,2,1,9,1,1,1,99,99,5,7,7,7,NA,2,NA
9905,1009,E,18,114,2,1,9,1,1,1,99,1,5,7,7,7,NA,4.6,NA
6128,643,E,18,114,2,1,9,1,1,1,99,99,5,7,7,7,NA,0.3,NA
6126,612,L,18,114,2,1,9,1,1,1,99,99,5,7,7,7,NA,6.6,NA
9906,756,I,18,118,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.5,NA
9816,3,L,47,13,2,1,9,99,1,1,99,1,5,7,7,7,NA,0.4,"record not found in original data sheets, 2001"
9919,734,L,18,83,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.3,NA
9952,952,L,14,83,2,1,9,1,9,9,99,1,5,7,7,7,NA,3.7,NA
9472,911,UNK,18,83,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.9,NA
7142,519,E,18,83,2,1,9,1,1,1,99,99,5,7,7,7,NA,1.5,NA
7143,174,L,18,83,2,1,9,1,1,1,99,99,5,7,7,7,NA,2,NA
7141,277,L,18,83,2,1,9,1,1,1,99,99,5,7,7,7,NA,1.3,NA
7140,137,L,18,83,2,1,9,1,1,1,99,99,5,7,7,7,NA,1.2,NA
7139,214,L,18,83,2,1,9,1,1,1,99,99,5,7,7,7,NA,1.6,NA
13315,890,I,45,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13260,290,L,45,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13258,317,UNK,45,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13259,9999,UNK,45,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13257,45,UNK,45,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13313,513,E,45,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11865,487,I,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11860,619,L,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11869,625,L,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11867,7,L,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11861,22,L,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11866,158,L,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11871,165,L,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11870,201,L,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11864,284,L,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11868,270,L,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11859,957,L,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11863,50,UNK,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11858,316,UNK,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11862,233,E,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11872,512,E,47,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13896,135,L,86,133,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11853,491,I,47,133,2,1,9,1,9,9,99,5,5,7,7,7,NA,NA,NA
11857,887,I,47,133,2,1,9,1,9,9,99,5,5,7,7,7,NA,NA,NA
11855,169,L,47,133,2,1,9,1,9,9,99,5,5,7,7,7,NA,NA,NA
11854,294,L,47,133,2,1,9,1,9,9,99,5,5,7,7,7,NA,NA,NA
11856,115,L,47,133,2,1,9,1,9,9,99,5,5,7,7,7,NA,NA,NA
11913,172,L,47,133,2,1,9,1,9,9,99,5,5,7,7,7,NA,NA,NA
11912,169,L,47,133,2,1,9,7,9,9,99,5,5,7,7,7,NA,NA,NA
11914,809,L,47,133,2,1,9,1,9,9,99,6,5,7,7,7,NA,NA,NA
11876,440,I,47,133,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
1046,50,UNK,47,133,2,2,9,8,9,NA,99,6,5,7,7,7,NA,NA,NA
13318,313,UNK,45,133,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
11873,173,L,47,133,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
11875,188,L,47,133,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
11877,613,L,47,133,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
11874,44,UNK,47,133,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
13314,443,I,45,133,2,1,9,1,9,9,99,4,5,7,5,5,NA,NA,NA
13316,31,E,45,133,2,1,9,1,9,9,99,4,5,7,5,5,NA,NA,NA
13317,227,E,45,133,2,1,9,1,9,9,99,4,5,7,5,5,NA,NA,NA
5927,163,L,18,95,2,1,9,1,9,9,99,1,5,6,7,6,NA,6.3,NA
5926,434,I,18,95,2,1,9,1,9,9,99,1,3,7,7,7,NA,6,NA
5944,319,UNK,18,95,2,1,9,1,9,9,99,3,5,7,7,7,NA,5.2,NA
5925,237,UNK,18,95,2,1,9,1,9,9,99,1,5,7,7,7,NA,7.4,NA
5928,221,E,18,95,2,1,9,1,9,9,99,1,5,7,7,7,NA,7.3,NA
5922,134,L,18,95,2,1,9,1,9,9,99,1,5,7,7,7,NA,4.8,NA
5940,157,L,18,95,2,1,9,1,9,9,99,1,5,7,7,7,NA,5.5,NA
5924,214,L,18,95,2,1,9,1,9,9,99,1,5,7,7,7,NA,6.2,NA
6622,613,L,18,95,2,1,9,1,9,9,99,1,5,7,7,7,NA,4.9,NA
13005,26,L,45,95,2,1,9,1,1,1,1,1,5,7,7,7,NA,0.2,NA
12542,114,L,47,132,2,3,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12544,274,L,47,132,2,3,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12543,644,E,47,132,2,3,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13286,454,I,45,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12694,895,I,45,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12692,890,I,45,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12693,457,I,45,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12690,268,L,45,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13284,642,L,45,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13285,237,UNK,45,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13283,513,E,45,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12691,31,E,45,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11923,445,I,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12582,431,I,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11920,421,I,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12591,421,I,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12541,1107,I,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12593,450,I,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12586,453,I,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12592,171,L,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12587,169,L,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12583,141,L,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12585,130,L,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12590,613,L,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12584,613,L,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11919,297,L,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11921,295,L,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11917,273,L,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11922,180,L,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11918,613,L,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11916,1247,UNK,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
11924,444,UNK,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12588,61,UNK,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12589,44,UNK,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
12594,519,E,47,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13893,135,L,86,132,2,1,9,1,9,9,99,4,5,7,7,7,NA,NA,NA
13287,313,UNK,45,132,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12552,895,I,47,132,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12545,498,I,47,132,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12551,445,I,47,132,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12550,441,I,47,132,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12546,432,I,47,132,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12554,411,I,47,132,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12547,289,L,47,132,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12549,269,L,47,132,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12548,211,L,47,132,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
12553,112,L,47,132,2,1,9,8,9,9,99,6,5,7,7,7,NA,NA,NA
6342,294,L,47,120,2,1,9,1,1,1,99,1,2,7,7,7,NA,0.2,NA
13282,443,I,45,132,2,1,9,1,9,9,99,4,5,7,5,5,NA,NA,NA
9494,757,I,18,120,2,1,9,1,1,1,99,2,5,7,7,7,NA,17.3,NA
6330,442,I,47,120,2,2,9,15,9,9,99,10,3,6,7,6,NA,0.1,NA
6974,139,I,47,120,2,1,9,1,9,9,99,4,5,6,7,6,NA,0.2,NA
8599,759,UNK,47,120,2,4,9,15,1,1,99,3,5,6,7,6,NA,0.3,NA
9984,2004,UNK,18,120,2,2,9,15,9,9,99,3,5,6,7,6,NA,13.6,NA
9987,2008,UNK,45,120,2,2,9,15,9,9,99,3,5,6,7,6,NA,0.8,NA
8555,726,L,45,120,2,1,9,1,1,1,99,1,5,6,7,6,NA,1.6,NA
8581,421,I,47,120,2,1,9,1,1,1,99,1,4,7,7,7,NA,0.4,NA
15310,21,L,6,120,2,7,9,16,99,99,99,3,2,7,7,7,NA,NA,NA
8582,832,L,47,120,2,1,9,1,1,1,99,1,2,7,7,7,NA,0.3,NA
5366,236,E,47,120,2,1,9,1,1,1,99,1,2,7,7,7,NA,0.4,NA
12044,407,I,46,120,2,1,9,1,9,9,99,1,2,7,7,7,NA,NA,NA
12045,476,I,46,120,2,1,9,1,9,9,99,1,2,7,7,7,NA,NA,NA
8585,832,L,47,120,2,1,9,1,1,1,99,1,3,7,7,7,NA,0.3,NA
6993,282,L,47,120,2,1,9,1,1,1,99,1,3,7,7,7,NA,0.3,NA
14311,2056,UNK,46,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
6331,243,E,47,120,2,2,9,9,9,9,99,12,5,7,7,7,NA,0.2,NA
6275,441,I,45,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,1.4,NA
6278,140,I,45,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,1.3,NA
6272,146,I,45,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,1.7,NA
6274,299,L,45,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,1.3,NA
6279,269,L,45,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,0.9,NA
6273,128,L,45,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,1.5,NA
6276,230,E,45,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,1.4,NA
6295,170,L,18,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,17.1,NA
6971,432,I,47,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,0.3,NA
6332,127,I,47,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,0.2,NA
6973,445,I,47,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,0.4,NA
6317,440,I,47,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,0.4,NA
6321,440,I,47,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,0.4,NA
6322,453,I,47,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,0.3,NA
6972,220,L,47,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,0.3,NA
6319,178,L,47,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,0.4,NA
6323,168,L,47,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,0.3,NA
6318,161,L,47,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,0.3,NA
6320,117,L,47,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,0.3,NA
6975,291,L,47,120,2,1,9,1,9,9,99,4,5,7,7,7,NA,0.3,NA
8556,813,L,45,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.1,NA
9493,1009,E,18,120,2,1,9,1,1,1,99,2,5,7,7,7,NA,15.4,NA
9492,1010,E,18,120,2,1,9,1,1,1,99,2,5,7,7,7,NA,16.1,NA
9495,1006,E,18,120,2,1,9,1,1,1,99,2,5,7,7,7,NA,13.6,NA
6344,173,L,47,120,2,1,9,1,1,1,99,2,5,7,7,7,NA,0.3,NA
8796,740,L,18,120,2,2,9,1,1,1,99,3,5,7,7,7,NA,10,NA
9491,732,L,18,120,2,2,9,1,1,1,99,3,5,7,7,7,NA,13.7,NA
8797,1010,E,18,120,2,2,9,1,1,1,99,3,5,7,7,7,NA,5.2,NA
8600,849,L,47,120,2,1,9,1,1,1,99,3,5,7,7,7,NA,0.2,NA
15309,508,E,6,120,2,7,9,16,99,99,99,3,5,7,7,7,NA,NA,NA
6356,290,L,47,120,2,2,9,5,1,1,99,3,5,7,7,7,NA,0.2,NA
6348,220,L,47,120,2,2,9,5,1,1,99,3,5,7,7,7,NA,0.2,NA
6341,182,L,47,120,2,2,9,5,1,1,99,3,5,7,7,7,NA,0.3,NA
6347,180,L,47,120,2,2,9,5,1,1,99,3,5,7,7,7,NA,0.2,NA
6339,164,L,47,120,2,2,9,5,1,1,99,3,5,7,7,7,NA,0.2,NA
6349,162,L,47,120,2,2,9,5,1,1,99,3,5,7,7,7,NA,0.3,NA
8559,754,L,45,120,2,4,9,15,1,1,99,3,5,7,7,7,NA,0.4,NA
8597,726,L,47,120,2,4,9,15,1,1,99,3,5,7,7,7,NA,0.2,NA
6343,620,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
6337,282,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
8553,747,L,45,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.3,NA
9988,2009,UNK,45,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,1.5,NA
6986,318,UNK,45,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.3,NA
6981,313,UNK,45,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.3,NA
6984,644,E,45,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,1.5,NA
8573,872,I,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
8576,711,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
6996,268,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
8572,708,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
8591,823,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.2,NA
8587,277,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
8590,754,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
8592,747,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
7001,619,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
6357,294,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
6989,279,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
6340,179,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
6354,165,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.4,NA
6997,163,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.2,NA
6353,156,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
8574,741,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
8598,733,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
8577,722,L,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
9989,2005,UNK,47,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,0.3,NA
6990,312,UNK,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
9990,2016,UNK,47,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,0.2,NA
8596,918,UNK,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
5369,501,E,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
8578,1004,E,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
6336,644,E,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
5370,228,E,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
5367,218,E,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
5368,28,E,47,120,2,1,9,1,1,1,99,1,5,7,7,7,NA,0.3,NA
12270,941,L,49,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12272,206,L,49,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
11574,947,L,49,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
13344,828,L,49,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
12275,284,L,49,120,2,1,9,1,9,9,99,1,5,7,7,7,NA,NA,NA
